order_id,date,product_id,category,price,quantity,base_price,discount,demand_factor,revenue
1166,2023-03-19,P11,Home,342.0,75,360,5,1.45,25650.0
1167,2023-03-19,P12,Electronics,1024.0,69,1024,0,1.39,70656.0
1168,2023-03-19,P13,Home,163.2,69,204,20,1.23,11260.8
1169,2023-03-19,P14,Electronics,1340.1,91,1489,10,1.46,121949.1
1170,2023-03-19,P15,Clothing,290.4,83,363,20,1.24,24103.2
1171,2023-03-20,P1,Electronics,766.65,45,807,5,0.82,34499.25
1172,2023-03-20,P2,Home,181.8,38,202,10,0.73,6908.4
1173,2023-03-20,P3,Electronics,1729.0,46,1729,0,0.93,79534.0
1174,2023-03-20,P4,Electronics,1038.4,47,1298,20,0.72,48804.8
1175,2023-03-20,P5,Electronics,1570.35,46,1653,5,0.87,72236.1
1176,2023-03-20,P6,Clothing,545.3,39,574,5,0.74,21266.7
1177,2023-03-20,P7,Home,473.0,38,473,0,0.77,17974.0
1178,2023-03-20,P8,Home,384.8,59,481,20,0.94,22703.2
1179,2023-03-20,P9,Electronics,658.4,67,823,20,0.97,44112.8
1180,2023-03-20,P10,Home,350.55,47,369,5,0.89,16475.85
1181,2023-03-20,P11,Clothing,532.8,53,666,20,0.85,28238.4
1182,2023-03-20,P12,Home,136.8,60,171,20,0.94,8208.0
1183,2023-03-20,P13,Clothing,472.0,48,472,0,0.96,22656.0
1184,2023-03-20,P14,Clothing,707.75,49,745,5,0.91,34679.75
1185,2023-03-20,P15,Home,233.0,35,233,0,0.72,8155.0
1186,2023-03-21,P1,Clothing,315.9,43,351,10,0.74,13583.7
1187,2023-03-21,P2,Clothing,458.85,36,483,5,0.7,16518.6
1188,2023-03-21,P3,Home,179.55,47,189,5,0.9,8438.85
1189,2023-03-21,P4,Clothing,421.6,48,527,20,0.79,20236.8
1190,2023-03-21,P5,Home,426.0,43,426,0,0.88,18318.0
1191,2023-03-21,P6,Clothing,222.3,41,234,5,0.79,9114.3
1192,2023-03-21,P7,Home,305.6,53,382,20,0.95,16196.8
1193,2023-03-21,P8,Home,133.0,44,140,5,0.86,5852.0
1194,2023-03-21,P9,Clothing,774.0,39,774,0,0.79,30186.0
1195,2023-03-21,P10,Electronics,1564.0,67,1955,20,0.98,104788.0
1196,2023-03-21,P11,Home,178.2,48,198,10,0.91,8553.6
1197,2023-03-21,P12,Electronics,731.2,76,914,20,0.92,55571.2
1198,2023-03-21,P13,Home,415.15,41,437,5,0.8,17021.15
1199,2023-03-21,P14,Home,160.55,46,169,5,0.89,7385.3
1200,2023-03-21,P15,Home,486.0,39,486,0,0.79,18954.0
1201,2023-03-22,P1,Electronics,1779.0,38,1779,0,0.77,67602.0
1202,2023-03-22,P2,Clothing,612.75,43,645,5,0.8,26348.25
1203,2023-03-22,P3,Clothing,281.0,35,281,0,0.71,9835.0
1204,2023-03-22,P4,Electronics,1136.0,68,1420,20,0.82,77248.0
1205,2023-03-22,P5,Clothing,408.0,43,408,0,0.88,17544.0
1206,2023-03-22,P6,Electronics,839.0,47,839,0,0.95,39433.0
1207,2023-03-22,P7,Electronics,805.0,37,805,0,0.74,29785.0
1208,2023-03-22,P8,Clothing,702.0,44,702,0,0.9,30888.0
1209,2023-03-22,P9,Clothing,589.0,41,589,0,0.83,24149.0
1210,2023-03-22,P10,Home,204.0,41,204,0,0.83,8364.0
1211,2023-03-22,P11,Electronics,725.8,52,764,5,0.95,37741.6
1212,2023-03-22,P12,Clothing,574.2,40,638,10,0.72,22968.0
1213,2023-03-22,P13,Clothing,526.0,45,526,0,0.91,23670.0
1214,2023-03-22,P14,Electronics,1444.5,57,1605,10,0.89,82336.5
1215,2023-03-22,P15,Clothing,243.2,63,304,20,1.0,15321.6
1216,2023-03-23,P1,Clothing,638.4,44,798,20,0.71,28089.6
1217,2023-03-23,P2,Electronics,1963.0,46,1963,0,0.92,90298.0
1218,2023-03-23,P3,Home,394.0,47,394,0,0.96,18518.0
1219,2023-03-23,P4,Home,266.95,45,281,5,0.86,12012.75
1220,2023-03-23,P5,Home,161.5,45,170,5,0.87,7267.5
1221,2023-03-23,P6,Clothing,535.2,62,669,20,1.0,33182.4
1222,2023-03-23,P7,Clothing,533.9,43,562,5,0.8,22957.7
1223,2023-03-23,P8,Home,344.8,53,431,20,0.95,18274.4
1224,2023-03-23,P9,Home,427.0,37,427,0,0.74,15799.0
1225,2023-03-23,P10,Home,182.0,39,182,0,0.79,7098.0
1226,2023-03-23,P11,Home,152.95,52,161,5,0.99,7953.4
1227,2023-03-23,P12,Clothing,581.4,38,612,5,0.73,22093.2
1228,2023-03-23,P13,Home,231.3,56,257,10,1.0,12952.8
1229,2023-03-23,P14,Clothing,537.3,52,597,10,0.93,27939.6
1230,2023-03-23,P15,Clothing,767.0,36,767,0,0.72,27612.0
1231,2023-03-24,P1,Home,170.4,60,213,20,0.96,10224.0
1232,2023-03-24,P2,Clothing,468.0,50,520,10,0.92,23400.0
1233,2023-03-24,P3,Home,152.0,44,160,5,0.85,6688.0
1234,2023-03-24,P4,Electronics,1085.0,47,1085,0,0.95,50995.0
1235,2023-03-24,P5,Home,441.0,47,490,10,0.85,20727.0
1236,2023-03-24,P6,Clothing,520.8,47,651,20,0.75,24477.6
1237,2023-03-24,P7,Home,101.0,41,101,0,0.83,4141.0
1238,2023-03-24,P8,Clothing,279.2,56,349,20,0.9,15635.2
1239,2023-03-24,P9,Home,149.15,40,157,5,0.77,5966.0
1240,2023-03-24,P10,Electronics,1802.0,49,1802,0,0.99,88298.0
1241,2023-03-24,P11,Home,304.8,43,381,20,0.75,13106.4
1242,2023-03-24,P12,Home,269.8,48,284,5,0.93,12950.4
1243,2023-03-24,P13,Electronics,1212.3,47,1347,10,0.84,56978.1
1244,2023-03-24,P14,Electronics,1509.3,44,1677,10,0.76,66409.2
1245,2023-03-24,P15,Clothing,331.2,55,368,10,0.97,18216.0
1246,2023-03-25,P1,Home,181.0,61,181,0,1.23,11041.0
1247,2023-03-25,P2,Clothing,341.1,76,379,10,1.35,25923.6
1248,2023-03-25,P3,Clothing,425.0,62,425,0,1.25,26350.0
1249,2023-03-25,P4,Electronics,1458.0,86,1620,10,1.36,125388.0
1250,2023-03-25,P5,Home,303.0,65,303,0,1.31,19695.0
1251,2023-03-25,P6,Clothing,458.85,69,483,5,1.29,31660.65
1252,2023-03-25,P7,Clothing,312.55,78,329,5,1.45,24378.9
1253,2023-03-25,P8,Home,178.6,58,188,5,1.13,10358.8
1254,2023-03-25,P9,Clothing,218.4,76,273,20,1.2,16598.4
1255,2023-03-25,P10,Clothing,192.0,86,240,20,1.18,16512.0
1256,2023-03-25,P11,Electronics,1156.0,55,1156,0,1.1,63580.0
1257,2023-03-25,P12,Electronics,1472.8,101,1841,20,1.47,148752.8
1258,2023-03-25,P13,Electronics,1053.6,91,1317,20,1.39,95877.6
1259,2023-03-25,P14,Electronics,1160.0,66,1160,0,1.32,76560.0
1260,2023-03-25,P15,Electronics,1129.6,100,1412,20,1.22,112960.0
1261,2023-03-26,P1,Electronics,1524.75,78,1605,5,1.4,118930.5
1262,2023-03-26,P2,Home,184.8,75,231,20,1.33,13860.0
1263,2023-03-26,P3,Home,206.0,60,206,0,1.2,12360.0
1264,2023-03-26,P4,Home,276.8,75,346,20,1.29,20760.0
1265,2023-03-26,P5,Clothing,353.0,63,353,0,1.28,22239.0
1266,2023-03-26,P6,Electronics,1571.3,73,1654,5,1.32,114704.9
1267,2023-03-26,P7,Electronics,978.3,80,1087,10,1.39,78264.0
1268,2023-03-26,P8,Electronics,852.8,97,1066,20,1.42,82721.6
1269,2023-03-26,P9,Electronics,1255.2,78,1569,20,1.12,97905.6
1270,2023-03-26,P10,Clothing,311.6,61,328,5,1.13,19007.6
1271,2023-03-26,P11,Clothing,319.2,85,399,20,1.35,27132.0
1272,2023-03-26,P12,Home,315.4,62,332,5,1.18,19554.8
1273,2023-03-26,P13,Home,260.0,62,260,0,1.25,16120.0
1274,2023-03-26,P14,Home,150.3,72,167,10,1.35,10821.6
1275,2023-03-26,P15,Clothing,608.0,80,760,20,1.31,48640.0
1276,2023-03-27,P1,Clothing,384.8,46,481,20,0.7,17700.8
1277,2023-03-27,P2,Clothing,656.0,44,656,0,0.9,28864.0
1278,2023-03-27,P3,Clothing,402.4,63,503,20,0.96,25351.2
1279,2023-03-27,P4,Clothing,362.9,50,382,5,0.96,18145.0
1280,2023-03-27,P5,Clothing,538.0,42,538,0,0.85,22596.0
1281,2023-03-27,P6,Electronics,1629.25,44,1715,5,0.8,71687.0
1282,2023-03-27,P7,Home,310.5,41,345,10,0.76,12730.5
1283,2023-03-27,P8,Home,361.0,36,361,0,0.73,12996.0
1284,2023-03-27,P9,Home,134.4,60,168,20,0.95,8064.0
1285,2023-03-27,P10,Electronics,1034.0,44,1034,0,0.89,45496.0
1286,2023-03-27,P11,Electronics,822.4,59,1028,20,0.8,48521.6
1287,2023-03-27,P12,Home,427.0,41,427,0,0.83,17507.0
1288,2023-03-27,P13,Clothing,561.6,48,702,20,0.76,26956.8
1289,2023-03-27,P14,Home,320.15,47,337,5,0.92,15047.05
1290,2023-03-27,P15,Electronics,1315.8,52,1462,10,0.84,68421.6
1291,2023-03-28,P1,Home,97.85,43,103,5,0.81,4207.55
1292,2023-03-28,P2,Clothing,320.0,36,320,0,0.74,11520.0
1293,2023-03-28,P3,Electronics,663.2,58,829,20,0.8,38465.6
1294,2023-03-28,P4,Home,457.9,45,482,5,0.86,20605.5
1295,2023-03-28,P5,Home,211.85,49,223,5,0.94,10380.65
1296,2023-03-28,P6,Electronics,1304.35,52,1373,5,0.96,67826.2
1297,2023-03-28,P7,Clothing,391.5,56,435,10,0.97,21924.0
1298,2023-03-28,P8,Home,222.3,48,234,5,0.92,10670.4
1299,2023-03-28,P9,Clothing,717.25,52,755,5,0.98,37297.0
1300,2023-03-28,P10,Clothing,559.55,38,589,5,0.72,21262.9
1301,2023-03-28,P11,Home,365.0,42,365,0,0.86,15330.0
1302,2023-03-28,P12,Electronics,444.8,68,556,20,0.84,30246.4
1303,2023-03-28,P13,Clothing,523.45,39,551,5,0.76,20414.55
1304,2023-03-28,P14,Clothing,360.05,46,379,5,0.87,16562.3
1305,2023-03-28,P15,Home,302.4,53,378,20,0.83,16027.2
1306,2023-03-29,P1,Home,308.8,63,386,20,0.98,19454.4
1307,2023-03-29,P2,Clothing,729.0,35,729,0,0.71,25515.0
1308,2023-03-29,P3,Home,445.55,41,469,5,0.8,18267.55
1309,2023-03-29,P4,Electronics,646.4,84,808,20,1.0,54297.6
1310,2023-03-29,P5,Clothing,385.0,44,385,0,0.88,16940.0
1311,2023-03-29,P6,Electronics,1565.0,39,1565,0,0.79,61035.0
1312,2023-03-29,P7,Clothing,382.4,56,478,20,0.8,21414.4
1313,2023-03-29,P8,Clothing,729.0,37,729,0,0.75,26973.0
1314,2023-03-29,P9,Clothing,190.8,55,212,10,0.96,10494.0
1315,2023-03-29,P10,Home,228.0,58,285,20,0.97,13224.0
1316,2023-03-29,P11,Clothing,630.4,44,788,20,0.72,27737.6
1317,2023-03-29,P12,Electronics,624.8,50,781,20,0.74,31240.0
1318,2023-03-29,P13,Clothing,348.3,53,387,10,0.96,18459.9
1319,2023-03-29,P14,Electronics,1982.0,39,1982,0,0.78,77298.0
1320,2023-03-29,P15,Clothing,301.6,60,377,20,0.97,18096.0
1321,2023-03-30,P1,Home,283.2,54,354,20,0.93,15292.8
1322,2023-03-30,P2,Electronics,1329.05,55,1399,5,0.98,73097.75
1323,2023-03-30,P3,Home,320.0,37,320,0,0.74,11840.0
1324,2023-03-30,P4,Home,237.5,47,250,5,0.93,11162.5
1325,2023-03-30,P5,Home,326.4,51,408,20,0.83,16646.4
1326,2023-03-30,P6,Electronics,604.0,57,755,20,0.85,34428.0
1327,2023-03-30,P7,Electronics,1159.2,68,1449,20,0.95,78825.6
1328,2023-03-30,P8,Electronics,981.0,41,981,0,0.83,40221.0
1329,2023-03-30,P9,Electronics,780.3,57,867,10,0.98,44477.1
1330,2023-03-30,P10,Electronics,1044.0,46,1044,0,0.93,48024.0
1331,2023-03-30,P11,Home,155.7,52,173,10,0.92,8096.4
1332,2023-03-30,P12,Electronics,648.0,46,720,10,0.76,29808.0
1333,2023-03-30,P13,Clothing,162.4,55,203,20,0.92,8932.0
1334,2023-03-30,P14,Electronics,571.2,69,714,20,0.89,39412.8
1335,2023-03-30,P15,Electronics,964.8,57,1072,10,0.98,54993.6
1336,2023-03-31,P1,Home,220.0,43,220,0,0.88,9460.0
1337,2023-03-31,P2,Electronics,1850.6,51,1948,5,0.92,94380.6
1338,2023-03-31,P3,Clothing,535.0,39,535,0,0.79,20865.0
1339,2023-03-31,P4,Electronics,1690.0,40,1690,0,0.82,67600.0
1340,2023-03-31,P5,Home,420.85,46,443,5,0.9,19359.1
1341,2023-03-31,P6,Clothing,684.0,48,760,10,0.83,32832.0
1342,2023-03-31,P7,Electronics,502.2,47,558,10,0.78,23603.4
1343,2023-03-31,P8,Electronics,922.45,40,971,5,0.71,36898.0
1344,2023-03-31,P9,Home,419.4,45,466,10,0.85,18873.0
1345,2023-03-31,P10,Home,299.25,45,315,5,0.87,13466.25
1346,2023-03-31,P11,Home,398.4,51,498,20,0.84,20318.4
1347,2023-03-31,P12,Clothing,619.0,36,619,0,0.72,22284.0
1348,2023-03-31,P13,Electronics,1253.0,36,1253,0,0.73,45108.0
1349,2023-03-31,P14,Electronics,1086.3,44,1207,10,0.77,47797.2
1350,2023-03-31,P15,Clothing,226.4,58,283,20,0.79,13131.2
1351,2023-04-01,P1,Electronics,1668.0,68,1668,0,1.36,113424.0
1352,2023-04-01,P2,Electronics,1540.0,101,1925,20,1.22,155540.0
1353,2023-04-01,P3,Home,464.0,58,464,0,1.17,26912.0
1354,2023-04-01,P4,Home,119.7,79,133,10,1.5,9456.3
1355,2023-04-01,P5,Clothing,496.0,64,496,0,1.28,31744.0
1356,2023-04-01,P6,Clothing,445.6,77,557,20,1.12,34311.2
1357,2023-04-01,P7,Electronics,1047.85,62,1103,5,1.17,64966.7
1358,2023-04-01,P8,Electronics,548.0,55,548,0,1.11,30140.0
1359,2023-04-01,P9,Clothing,542.4,86,678,20,1.27,46646.4
1360,2023-04-01,P10,Home,246.0,57,246,0,1.14,14022.0
1361,2023-04-01,P11,Electronics,945.0,74,945,0,1.49,69930.0
1362,2023-04-01,P12,Clothing,294.0,70,294,0,1.41,20580.0
1363,2023-04-01,P13,Home,96.0,83,120,20,1.48,7968.0
1364,2023-04-01,P14,Home,447.45,76,471,5,1.46,34006.2
1365,2023-04-01,P15,Electronics,1017.9,73,1131,10,1.21,74306.7
1366,2023-04-02,P1,Electronics,518.0,66,518,0,1.34,34188.0
1367,2023-04-02,P2,Clothing,380.8,79,476,20,1.16,30083.2
1368,2023-04-02,P3,Home,302.4,61,336,10,1.13,18446.4
1369,2023-04-02,P4,Electronics,1536.3,71,1707,10,1.26,109077.3
1370,2023-04-02,P5,Electronics,1472.0,55,1472,0,1.1,80960.0
1371,2023-04-02,P6,Clothing,426.6,72,474,10,1.33,30715.2
1372,2023-04-02,P7,Clothing,241.0,55,241,0,1.11,13255.0
1373,2023-04-02,P8,Home,285.6,85,357,20,1.4,24276.0
1374,2023-04-02,P9,Electronics,875.9,70,922,5,1.32,61313.0
1375,2023-04-02,P10,Electronics,876.85,64,923,5,1.15,56118.4
1376,2023-04-02,P11,Clothing,403.0,59,403,0,1.19,23777.0
1377,2023-04-02,P12,Home,238.45,58,251,5,1.14,13830.1
1378,2023-04-02,P13,Home,348.65,74,367,5,1.41,25800.1
1379,2023-04-02,P14,Home,340.2,61,378,10,1.11,20752.2
1380,2023-04-02,P15,Electronics,616.0,122,770,20,1.42,75152.0
1381,2023-04-03,P1,Clothing,328.0,53,410,20,0.77,17384.0
1382,2023-04-03,P2,Electronics,547.2,45,608,10,0.74,24624.0
1383,2023-04-03,P3,Clothing,286.9,50,302,5,0.95,14345.0
1384,2023-04-03,P4,Home,287.1,51,319,10,0.96,14642.1
1385,2023-04-03,P5,Clothing,564.3,52,627,10,0.92,29343.6
1386,2023-04-03,P6,Home,137.0,48,137,0,0.96,6576.0
1387,2023-04-03,P7,Clothing,359.1,47,399,10,0.87,16877.7
1388,2023-04-03,P8,Clothing,285.6,48,357,20,0.8,13708.8
1389,2023-04-03,P9,Clothing,390.6,46,434,10,0.78,17967.6
1390,2023-04-03,P10,Electronics,1059.3,52,1177,10,0.82,55083.6
1391,2023-04-03,P11,Electronics,1326.4,78,1658,20,0.98,103459.2
1392,2023-04-03,P12,Clothing,501.3,45,557,10,0.82,22558.5
1393,2023-04-03,P13,Clothing,628.9,49,662,5,0.94,30816.1
1394,2023-04-03,P14,Home,375.3,50,417,10,0.88,18765.0
1395,2023-04-03,P15,Home,207.1,46,218,5,0.88,9526.6
1396,2023-04-04,P1,Clothing,302.4,64,378,20,0.91,19353.6
1397,2023-04-04,P2,Clothing,500.4,56,556,10,0.98,28022.4
1398,2023-04-04,P3,Clothing,273.0,37,273,0,0.76,10101.0
1399,2023-04-04,P4,Electronics,1433.6,54,1792,20,0.73,77414.4
1400,2023-04-04,P5,Electronics,1575.0,45,1575,0,0.92,70875.0
1401,2023-04-04,P6,Electronics,972.8,75,1216,20,0.96,72960.0
1402,2023-04-04,P7,Home,358.0,36,358,0,0.72,12888.0
1403,2023-04-04,P8,Clothing,678.0,46,678,0,0.93,31188.0
1404,2023-04-04,P9,Clothing,340.0,37,340,0,0.75,12580.0
1405,2023-04-04,P10,Electronics,811.3,38,854,5,0.7,30829.4
1406,2023-04-04,P11,Clothing,519.65,44,547,5,0.83,22864.6
1407,2023-04-04,P12,Home,400.9,52,422,5,1.0,20846.8
1408,2023-04-04,P13,Electronics,583.0,38,583,0,0.77,22154.0
1409,2023-04-04,P14,Electronics,793.6,61,992,20,0.84,48409.6
1410,2023-04-04,P15,Electronics,431.2,60,539,20,0.78,25872.0
1411,2023-04-05,P1,Home,427.5,50,475,10,0.92,21375.0
1412,2023-04-05,P2,Electronics,546.4,63,683,20,0.86,34423.2
1413,2023-04-05,P3,Home,174.0,39,174,0,0.79,6786.0
1414,2023-04-05,P4,Electronics,946.0,35,946,0,0.72,33110.0
1415,2023-04-05,P5,Electronics,895.0,41,895,0,0.84,36695.0
1416,2023-04-05,P6,Clothing,275.5,50,290,5,0.94,13775.0
1417,2023-04-05,P7,Clothing,534.0,42,534,0,0.85,22428.0
1418,2023-04-05,P8,Electronics,1496.25,47,1575,5,0.86,70323.75
1419,2023-04-05,P9,Home,373.0,47,373,0,0.96,17531.0
1420,2023-04-05,P10,Home,398.05,43,419,5,0.83,17116.15
1421,2023-04-05,P11,Clothing,271.7,47,286,5,0.88,12769.9
1422,2023-04-05,P12,Clothing,713.0,39,713,0,0.78,27807.0
1423,2023-04-05,P13,Electronics,1708.2,58,1898,10,0.95,99075.6
1424,2023-04-05,P14,Electronics,1745.15,42,1837,5,0.78,73296.3
1425,2023-04-05,P15,Clothing,720.1,44,758,5,0.82,31684.4
1426,2023-04-06,P1,Clothing,725.8,44,764,5,0.85,31935.2
1427,2023-04-06,P2,Home,467.4,45,492,5,0.89,21033.0
1428,2023-04-06,P3,Home,124.2,49,138,10,0.94,6085.8
1429,2023-04-06,P4,Electronics,827.45,49,871,5,0.91,40545.05
1430,2023-04-06,P5,Home,114.0,52,120,5,0.99,5928.0
1431,2023-04-06,P6,Home,249.85,49,263,5,0.96,12242.65
1432,2023-04-06,P7,Home,158.4,59,198,20,0.99,9345.6
1433,2023-04-06,P8,Electronics,1409.4,46,1566,10,0.76,64832.4
1434,2023-04-06,P9,Clothing,409.0,41,409,0,0.84,16769.0
1435,2023-04-06,P10,Electronics,1020.8,72,1276,20,0.94,73497.6
1436,2023-04-06,P11,Home,87.2,53,109,20,0.86,4621.6
1437,2023-04-06,P12,Electronics,1203.3,48,1337,10,0.84,57758.4
1438,2023-04-06,P13,Clothing,417.0,45,417,0,0.91,18765.0
1439,2023-04-06,P14,Home,335.0,36,335,0,0.74,12060.0
1440,2023-04-06,P15,Home,243.0,37,243,0,0.74,8991.0
1441,2023-04-07,P1,Home,360.0,47,450,20,0.84,16920.0
1442,2023-04-07,P2,Electronics,890.15,41,937,5,0.77,36496.15
1443,2023-04-07,P3,Home,411.3,42,457,10,0.81,17274.6
1444,2023-04-07,P4,Electronics,1071.6,39,1128,5,0.73,41792.4
1445,2023-04-07,P5,Home,352.0,49,440,20,0.85,17248.0
1446,2023-04-07,P6,Clothing,230.0,43,230,0,0.86,9890.0
1447,2023-04-07,P7,Home,193.0,45,193,0,0.92,8685.0
1448,2023-04-07,P8,Electronics,1246.5,53,1385,10,0.88,66064.5
1449,2023-04-07,P9,Electronics,1077.6,65,1347,20,0.87,70044.0
1450,2023-04-07,P10,Clothing,572.0,39,572,0,0.79,22308.0
1451,2023-04-07,P11,Home,315.0,46,315,0,0.92,14490.0
1452,2023-04-07,P12,Home,319.0,45,319,0,0.9,14355.0
1453,2023-04-07,P13,Home,126.9,50,141,10,0.91,6345.0
1454,2023-04-07,P14,Clothing,662.4,55,736,10,0.99,36432.0
1455,2023-04-07,P15,Clothing,593.75,43,625,5,0.8,25531.25
1456,2023-04-08,P1,Clothing,487.35,59,513,5,1.13,28753.65
1457,2023-04-08,P2,Clothing,758.1,73,798,5,1.4,55341.3
1458,2023-04-08,P3,Home,123.0,55,123,0,1.11,6765.0
1459,2023-04-08,P4,Home,484.0,66,484,0,1.33,31944.0
1460,2023-04-08,P5,Home,322.2,63,358,10,1.19,20298.6
1461,2023-04-08,P6,Electronics,1209.6,92,1344,10,1.47,111283.2
1462,2023-04-08,P7,Home,273.6,83,342,20,1.33,22708.8
1463,2023-04-08,P8,Clothing,314.0,63,314,0,1.26,19782.0
1464,2023-04-08,P9,Clothing,246.6,85,274,10,1.46,20961.0
1465,2023-04-08,P10,Clothing,372.6,81,414,10,1.47,30180.6
1466,2023-04-08,P11,Home,148.0,73,148,0,1.48,10804.0
1467,2023-04-08,P12,Clothing,523.2,91,654,20,1.28,47611.2
1468,2023-04-08,P13,Electronics,1371.6,74,1524,10,1.22,101498.4
1469,2023-04-08,P14,Clothing,235.0,65,235,0,1.31,15275.0
1470,2023-04-08,P15,Home,147.6,64,164,10,1.15,9446.4
1471,2023-04-09,P1,Home,208.0,65,208,0,1.32,13520.0
1472,2023-04-09,P2,Electronics,1989.0,62,1989,0,1.25,123318.0
1473,2023-04-09,P3,Clothing,176.0,96,220,20,1.35,16896.0
1474,2023-04-09,P4,Home,384.0,63,384,0,1.27,24192.0
1475,2023-04-09,P5,Home,324.9,63,342,5,1.24,20468.7
1476,2023-04-09,P6,Clothing,337.5,77,375,10,1.37,25987.5
1477,2023-04-09,P7,Clothing,659.3,59,694,5,1.14,38898.7
1478,2023-04-09,P8,Home,177.6,72,222,20,1.28,12787.2
1479,2023-04-09,P9,Electronics,1531.2,100,1914,20,1.22,153120.0
1480,2023-04-09,P10,Electronics,954.75,78,1005,5,1.48,74470.5
1481,2023-04-09,P11,Electronics,1312.0,60,1312,0,1.2,78720.0
1482,2023-04-09,P12,Clothing,208.0,67,208,0,1.35,13936.0
1483,2023-04-09,P13,Clothing,324.9,59,342,5,1.11,19169.1
1484,2023-04-09,P14,Electronics,759.0,56,759,0,1.14,42504.0
1485,2023-04-09,P15,Home,276.3,66,307,10,1.26,18235.8
1486,2023-04-10,P1,Clothing,493.05,53,519,5,0.97,26131.65
1487,2023-04-10,P2,Home,119.0,47,119,0,0.94,5593.0
1488,2023-04-10,P3,Electronics,1207.0,49,1207,0,0.99,59143.0
1489,2023-04-10,P4,Electronics,815.2,67,1019,20,0.89,54618.4
1490,2023-04-10,P5,Electronics,1354.7,41,1426,5,0.75,55542.7
1491,2023-04-10,P6,Clothing,622.4,68,778,20,0.93,42323.2
1492,2023-04-10,P7,Clothing,429.4,44,452,5,0.82,18893.6
1493,2023-04-10,P8,Home,167.0,48,167,0,0.97,8016.0
1494,2023-04-10,P9,Home,389.5,38,410,5,0.72,14801.0
1495,2023-04-10,P10,Electronics,536.8,78,671,20,0.94,41870.4
1496,2023-04-10,P11,Clothing,624.0,59,780,20,0.88,36816.0
1497,2023-04-10,P12,Home,482.0,42,482,0,0.85,20244.0
1498,2023-04-10,P13,Home,473.0,35,473,0,0.71,16555.0
1499,2023-04-10,P14,Electronics,593.75,50,625,5,0.94,29687.5
1500,2023-04-10,P15,Clothing,614.7,55,683,10,0.97,33808.5
1501,2023-04-11,P1,Clothing,636.8,45,796,20,0.71,28656.0
1502,2023-04-11,P2,Clothing,552.0,56,690,20,0.89,30912.0
1503,2023-04-11,P3,Clothing,422.4,68,528,20,0.96,28723.2
1504,2023-04-11,P4,Electronics,1073.6,63,1342,20,0.91,67636.8
1505,2023-04-11,P5,Home,125.1,45,139,10,0.84,5629.5
1506,2023-04-11,P6,Clothing,612.0,37,612,0,0.74,22644.0
1507,2023-04-11,P7,Electronics,779.4,49,866,10,0.88,38190.6
1508,2023-04-11,P8,Electronics,605.0,43,605,0,0.87,26015.0
1509,2023-04-11,P9,Electronics,826.4,63,1033,20,0.9,52063.2
1510,2023-04-11,P10,Home,429.4,37,452,5,0.72,15887.8
1511,2023-04-11,P11,Clothing,343.0,42,343,0,0.84,14406.0
1512,2023-04-11,P12,Electronics,1252.0,48,1252,0,0.96,60096.0
1513,2023-04-11,P13,Clothing,274.5,51,305,10,0.92,13999.5
1514,2023-04-11,P14,Clothing,612.75,51,645,5,0.95,31250.25
1515,2023-04-11,P15,Clothing,663.3,50,737,10,0.89,33165.0
1516,2023-04-12,P1,Home,200.0,44,250,20,0.73,8800.0
1517,2023-04-12,P2,Electronics,1224.0,39,1224,0,0.79,47736.0
1518,2023-04-12,P3,Electronics,578.0,48,578,0,0.98,27744.0
1519,2023-04-12,P4,Home,270.75,42,285,5,0.81,11371.5
1520,2023-04-12,P5,Clothing,513.6,57,642,20,0.89,29275.2
1521,2023-04-12,P6,Home,422.0,37,422,0,0.75,15614.0
1522,2023-04-12,P7,Electronics,1267.3,47,1334,5,0.84,59563.1
1523,2023-04-12,P8,Electronics,1614.0,48,1614,0,0.97,77472.0
1524,2023-04-12,P9,Electronics,1820.0,41,1820,0,0.82,74620.0
1525,2023-04-12,P10,Home,432.25,39,455,5,0.76,16857.75
1526,2023-04-12,P11,Home,229.9,51,242,5,0.98,11724.9
1527,2023-04-12,P12,Clothing,351.9,44,391,10,0.8,15483.6
1528,2023-04-12,P13,Home,378.9,44,421,10,0.82,16671.6
1529,2023-04-12,P14,Electronics,1374.4,64,1718,20,0.88,87961.6
1530,2023-04-12,P15,Electronics,1862.0,52,1960,5,0.97,96824.0
1531,2023-04-13,P1,Clothing,798.0,41,798,0,0.82,32718.0
1532,2023-04-13,P2,Clothing,462.4,48,578,20,0.71,22195.2
1533,2023-04-13,P3,Electronics,1232.0,53,1540,20,0.8,65296.0
1534,2023-04-13,P4,Home,166.25,39,175,5,0.76,6483.75
1535,2023-04-13,P5,Clothing,414.0,49,414,0,0.98,20286.0
1536,2023-04-13,P6,Electronics,1054.5,47,1110,5,0.86,49561.5
1537,2023-04-13,P7,Electronics,922.0,49,922,0,0.99,45178.0
1538,2023-04-13,P8,Home,104.5,48,110,5,0.91,5016.0
1539,2023-04-13,P9,Home,326.0,47,326,0,0.95,15322.0
1540,2023-04-13,P10,Electronics,1191.0,45,1191,0,0.91,53595.0
1541,2023-04-13,P11,Electronics,537.0,42,537,0,0.85,22554.0
1542,2023-04-13,P12,Clothing,587.7,52,653,10,0.89,30560.4
1543,2023-04-13,P13,Home,288.0,50,360,20,0.88,14400.0
1544,2023-04-13,P14,Electronics,826.5,39,870,5,0.72,32233.5
1545,2023-04-13,P15,Clothing,383.8,51,404,5,0.95,19573.8
